,address,station3,market,school,bank,cafe,hospital
933,서울특별시 도봉구 노해로69가길 54,0.0,60.0,80.0,14.0,20.0,10.0
934,서울특별시 도봉구 노해로69길 103,20.0,60.0,60.0,10.0,19.0,7.0
935,서울특별시 도봉구 노해로70길 12,40.0,40.0,80.0,17.0,41.0,50.0
936,서울특별시 도봉구 노해로70길 126,20.0,50.0,80.0,7.0,6.0,4.0
937,서울특별시 도봉구 노해로70길 54,20.0,50.0,100.0,15.0,13.0,17.0
938,서울특별시 도봉구 덕릉로 349,20.0,30.0,60.0,4.0,1.0,1.0
939,서울특별시 도봉구 덕릉로 371,50.0,20.0,100.0,7.0,5.0,5.0
940,서울특별시 도봉구 덕릉로60길 164-13,0.0,20.0,60.0,6.0,12.0,3.0
941,서울특별시 도봉구 덕릉로62길 13,0.0,20.0,40.0,8.0,32.0,26.0
942,서울특별시 도봉구 덕릉로63가길 43,0.0,30.0,20.0,11.0,39.0,21.0
943,서울특별시 도봉구 덕릉로66길 17,50.0,20.0,40.0,5.0,3.0,2.0
944,서울특별시 도봉구 도당로 116,20.0,20.0,0.0,27.0,46.0,43.0
945,서울특별시 도봉구 도당로15길 36,0.0,30.0,40.0,17.0,23.0,16.0
946,서울특별시 도봉구 도당로6길 14-5,0.0,60.0,20.0,18.0,49.0,46.0
947,서울특별시 도봉구 도봉로 642-30,0.0,40.0,60.0,14.0,31.0,33.0
948,서울특별시 도봉구 도봉로110다길 5,20.0,30.0,20.0,21.0,81.0,46.0
949,서울특별시 도봉구 도봉로110다길 51,0.0,30.0,0.0,21.0,59.0,27.0
950,서울특별시 도봉구 도봉로114길 22-8,50.0,30.0,40.0,19.0,72.0,46.0
951,서울특별시 도봉구 도봉로129길 45-12,0.0,60.0,100.0,16.0,37.0,36.0
952,서울특별시 도봉구 도봉로136가길 68,0.0,70.0,80.0,18.0,45.0,29.0
953,서울특별시 도봉구 도봉로136가길 73,20.0,60.0,80.0,22.0,49.0,45.0
954,서울특별시 도봉구 도봉로136길 111,0.0,40.0,120.0,9.0,13.0,19.0
955,서울특별시 도봉구 도봉로136길 28,0.0,70.0,80.0,19.0,43.0,31.0
956,서울특별시 도봉구 도봉로136나길 40,40.0,70.0,60.0,19.0,45.0,39.0
957,서울특별시 도봉구 도봉로146길 36,20.0,40.0,80.0,14.0,36.0,33.0
958,서울특별시 도봉구 도봉로150길 42,50.0,40.0,60.0,19.0,39.0,46.0
959,서울특별시 도봉구 도봉로150길 43,50.0,40.0,80.0,19.0,41.0,48.0
960,서울특별시 도봉구 도봉로150다길 28,100.0,30.0,40.0,23.0,45.0,51.0
961,서울특별시 도봉구 도봉로150바길 26,50.0,20.0,60.0,20.0,39.0,45.0
962,서울특별시 도봉구 도봉로169길 31,50.0,10.0,20.0,14.0,22.0,13.0
963,서울특별시 도봉구 도봉로170길 40,50.0,20.0,20.0,15.0,23.0,14.0
964,서울특별시 도봉구 도봉로180가길 32,0.0,20.0,60.0,11.0,18.0,11.0
965,서울특별시 도봉구 도봉로180길 50,20.0,20.0,40.0,11.0,8.0,13.0
966,서울특별시 도봉구 도봉산길 35,0.0,10.0,20.0,4.0,21.0,2.0
967,서울특별시 도봉구 마들로 551,0.0,50.0,80.0,7.0,8.0,5.0
968,서울특별시 도봉구 마들로 616,20.0,50.0,60.0,18.0,34.0,40.0
969,서울특별시 도봉구 마들로 646,50.0,50.0,60.0,22.0,37.0,47.0
970,서울특별시 도봉구 마들로 657,50.0,30.0,20.0,29.0,47.0,53.0
971,서울특별시 도봉구 마들로 684-20,20.0,50.0,40.0,20.0,33.0,36.0
972,서울특별시 도봉구 마들로 735-8,20.0,30.0,0.0,15.0,33.0,8.0
973,서울특별시 도봉구 마들로 770,40.0,40.0,0.0,14.0,30.0,28.0
974,서울특별시 도봉구 마들로 835,0.0,20.0,100.0,11.0,8.0,11.0
975,서울특별시 도봉구 마들로 859-19,40.0,20.0,60.0,11.0,23.0,10.0
976,서울특별시 도봉구 마들로 891,70.0,20.0,40.0,8.0,17.0,8.0
977,서울특별시 도봉구 마들로16길 56,0.0,60.0,120.0,5.0,8.0,5.0
978,서울특별시 도봉구 방학로 120,0.0,30.0,0.0,21.0,49.0,47.0
979,서울특별시 도봉구 방학로 200,0.0,40.0,100.0,10.0,18.0,27.0
980,서울특별시 도봉구 방학로 210,0.0,30.0,100.0,10.0,17.0,22.0
981,서울특별시 도봉구 방학로 212-11,0.0,30.0,100.0,8.0,19.0,15.0
982,서울특별시 도봉구 방학로11길 10,0.0,40.0,40.0,16.0,30.0,45.0
983,서울특별시 도봉구 방학로11길 33,0.0,40.0,40.0,15.0,34.0,41.0
984,서울특별시 도봉구 방학로11길 36,0.0,40.0,60.0,16.0,30.0,46.0
985,서울특별시 도봉구 방학로15길 26-7,0.0,30.0,40.0,7.0,8.0,7.0
986,서울특별시 도봉구 방학로15길 40,0.0,40.0,100.0,9.0,14.0,12.0
987,서울특별시 도봉구 삼양로 566,70.0,20.0,80.0,13.0,41.0,11.0
988,서울특별시 도봉구 시루봉로 107,0.0,30.0,60.0,10.0,18.0,14.0
989,서울특별시 도봉구 시루봉로 166,0.0,30.0,80.0,15.0,26.0,31.0
990,서울특별시 도봉구 시루봉로 58,0.0,50.0,160.0,7.0,9.0,14.0
991,서울특별시 도봉구 시루봉로 8,0.0,20.0,140.0,6.0,20.0,4.0
992,서울특별시 도봉구 시루봉로5길 48,0.0,30.0,120.0,10.0,17.0,12.0
993,서울특별시 도봉구 시루봉로6길 53,0.0,40.0,40.0,16.0,26.0,37.0
994,서울특별시 도봉구 우이천로 200,0.0,20.0,40.0,12.0,36.0,31.0
995,서울특별시 도봉구 우이천로 304,0.0,40.0,20.0,16.0,60.0,27.0
996,서울특별시 도봉구 우이천로 328,0.0,30.0,60.0,13.0,50.0,29.0
997,서울특별시 도봉구 우이천로 367,0.0,10.0,60.0,8.0,31.0,12.0
998,서울특별시 도봉구 우이천로20길 6,0.0,20.0,40.0,21.0,49.0,32.0
999,서울특별시 도봉구 우이천로20길 7,0.0,20.0,20.0,20.0,46.0,31.0
1000,서울특별시 도봉구 우이천로30길 28,0.0,30.0,60.0,9.0,24.0,7.0
1001,서울특별시 도봉구 우이천로38가길 32,0.0,20.0,60.0,5.0,7.0,4.0
1002,서울특별시 도봉구 우이천로4라길 11-14,0.0,20.0,60.0,6.0,13.0,3.0
1003,서울특별시 도봉구 해등로 113,0.0,50.0,80.0,11.0,40.0,25.0
1004,서울특별시 도봉구 해등로 118,20.0,60.0,60.0,18.0,54.0,55.0
1005,서울특별시 도봉구 해등로 195,0.0,60.0,40.0,16.0,35.0,38.0
1006,서울특별시 도봉구 해등로 231,0.0,50.0,100.0,11.0,24.0,29.0
1007,서울특별시 도봉구 해등로 241-14,0.0,50.0,160.0,9.0,9.0,17.0
1008,서울특별시 도봉구 해등로 242-11,0.0,40.0,60.0,14.0,20.0,26.0
1009,서울특별시 도봉구 해등로 242-12,0.0,50.0,40.0,15.0,27.0,38.0
1010,서울특별시 도봉구 해등로 264,0.0,40.0,120.0,12.0,18.0,19.0
1011,서울특별시 도봉구 해등로 286-5,0.0,40.0,120.0,9.0,14.0,12.0
1012,서울특별시 도봉구 해등로 307,0.0,30.0,100.0,5.0,13.0,5.0
1013,서울특별시 도봉구 해등로 32,0.0,50.0,40.0,8.0,16.0,18.0
1014,서울특별시 도봉구 해등로 50,0.0,50.0,100.0,10.0,29.0,33.0
1015,서울특별시 도봉구 해등로12길 44,20.0,60.0,80.0,18.0,49.0,50.0
1016,서울특별시 도봉구 해등로16길 12,0.0,60.0,80.0,18.0,47.0,32.0
1017,서울특별시 도봉구 해등로25길 36,0.0,50.0,160.0,9.0,19.0,22.0
1018,서울특별시 도봉구 해등로25길 41,0.0,60.0,100.0,15.0,30.0,32.0
1019,서울특별시 동대문구 겸재로 24,0.0,20.0,120.0,8.0,17.0,5.0
1020,서울특별시 동대문구 고미술로 57,50.0,20.0,20.0,23.0,50.0,57.0
1021,서울특별시 동대문구 고미술로 71,50.0,20.0,20.0,27.0,51.0,57.0
1022,서울특별시 동대문구 고산자로 534,20.0,0.0,60.0,12.0,39.0,8.0
1023,서울특별시 동대문구 답십리로 130,0.0,40.0,40.0,14.0,43.0,34.0
1024,서울특별시 동대문구 답십리로 141,0.0,50.0,40.0,16.0,32.0,42.0
1025,서울특별시 동대문구 답십리로 184,0.0,50.0,20.0,11.0,27.0,35.0
1026,서울특별시 동대문구 답십리로 210-30,0.0,50.0,20.0,5.0,31.0,20.0
1027,서울특별시 동대문구 답십리로23길 30,40.0,50.0,60.0,17.0,63.0,21.0
1028,서울특별시 동대문구 답십리로41길 33,0.0,40.0,40.0,13.0,37.0,36.0
1029,서울특별시 동대문구 답십리로56길 105,0.0,40.0,40.0,24.0,43.0,50.0
1030,서울특별시 동대문구 답십리로56길 21,0.0,40.0,40.0,15.0,41.0,43.0
1031,서울특별시 동대문구 답십리로59길 33,0.0,40.0,20.0,11.0,41.0,33.0
1032,서울특별시 동대문구 답십리로59길 7,0.0,50.0,20.0,11.0,33.0,23.0
1033,서울특별시 동대문구 답십리로60길 38,0.0,40.0,20.0,9.0,31.0,18.0
1034,서울특별시 동대문구 답십리로66길 20,0.0,40.0,20.0,19.0,70.0,54.0
1035,서울특별시 동대문구 망우로 105,0.0,10.0,0.0,16.0,35.0,25.0
1036,서울특별시 동대문구 망우로 135,0.0,10.0,0.0,9.0,14.0,18.0
1037,서울특별시 동대문구 망우로 95,20.0,10.0,20.0,18.0,39.0,28.0
1038,서울특별시 동대문구 망우로20길 86,0.0,10.0,40.0,16.0,33.0,21.0
1039,서울특별시 동대문구 무학로26길 30,0.0,30.0,20.0,23.0,32.0,5.0
1040,서울특별시 동대문구 사가정로 148,0.0,40.0,20.0,16.0,25.0,38.0
1041,서울특별시 동대문구 사가정로 65,0.0,50.0,60.0,9.0,49.0,20.0
1042,서울특별시 동대문구 서울시립대로 14,50.0,30.0,40.0,11.0,38.0,17.0
1043,서울특별시 동대문구 서울시립대로 31,0.0,30.0,60.0,8.0,44.0,15.0
1044,서울특별시 동대문구 서울시립대로 31,0.0,30.0,60.0,8.0,44.0,15.0
1045,서울특별시 동대문구 서울시립대로 5,20.0,30.0,40.0,13.0,34.0,10.0
1046,서울특별시 동대문구 서울시립대로 75,140.0,40.0,40.0,26.0,64.0,50.0
1047,서울특별시 동대문구 신이문로 9,20.0,10.0,20.0,10.0,20.0,13.0
1048,서울특별시 동대문구 약령시로 147,80.0,20.0,40.0,33.0,48.0,48.0
1049,서울특별시 동대문구 약령시로 25,20.0,20.0,40.0,27.0,87.0,15.0
1050,서울특별시 동대문구 약령시로21길 30,80.0,20.0,60.0,32.0,44.0,47.0
1051,서울특별시 동대문구 왕산로 86,50.0,20.0,40.0,22.0,47.0,18.0
1052,서울특별시 동대문구 왕산로23길 89,20.0,20.0,40.0,25.0,50.0,12.0
1053,서울특별시 동대문구 외대역동로 101,50.0,10.0,0.0,15.0,40.0,29.0
1054,서울특별시 동대문구 외대역동로 14,0.0,0.0,0.0,9.0,16.0,12.0
1055,서울특별시 동대문구 외대역동로1길 24,20.0,20.0,0.0,18.0,51.0,34.0
1056,서울특별시 동대문구 외대역동로1길 60-3,40.0,20.0,0.0,22.0,61.0,38.0
1057,서울특별시 동대문구 이문로 136,50.0,20.0,40.0,19.0,54.0,28.0
1058,서울특별시 동대문구 이문로12길 3-10,80.0,20.0,20.0,21.0,94.0,36.0
1059,서울특별시 동대문구 이문로1길 21,0.0,10.0,120.0,27.0,132.0,21.0
1060,서울특별시 동대문구 장안벚꽃로 107,0.0,10.0,20.0,15.0,66.0,51.0
1061,서울특별시 동대문구 장안벚꽃로 167,0.0,30.0,80.0,15.0,59.0,51.0
1062,서울특별시 동대문구 장안벚꽃로1길 7,0.0,30.0,80.0,9.0,40.0,36.0
1063,서울특별시 동대문구 장안벚꽃로5길 10,0.0,30.0,100.0,7.0,27.0,11.0
1064,서울특별시 동대문구 장안벚꽃로5길 19,0.0,30.0,80.0,7.0,24.0,8.0
1065,서울특별시 동대문구 장한로 119,0.0,20.0,20.0,25.0,91.0,64.0
1066,서울특별시 동대문구 장한로 91,0.0,20.0,40.0,23.0,80.0,55.0
1067,서울특별시 동대문구 장한로14길 81,0.0,30.0,40.0,13.0,37.0,8.0
1068,서울특별시 동대문구 장한로20길 7,0.0,20.0,40.0,24.0,76.0,56.0
1069,서울특별시 동대문구 장한로26다길 84,0.0,20.0,40.0,20.0,74.0,53.0
1070,서울특별시 동대문구 장한로27가길 37,0.0,30.0,40.0,20.0,84.0,72.0
1071,서울특별시 동대문구 전농로 16,20.0,20.0,20.0,28.0,51.0,61.0
1072,서울특별시 동대문구 전농로 192,0.0,30.0,140.0,13.0,45.0,2.0
1073,서울특별시 동대문구 전농로10길 20,0.0,40.0,20.0,17.0,30.0,56.0
1074,서울특별시 동대문구 전농로16길 51,0.0,40.0,120.0,14.0,24.0,32.0
1075,서울특별시 동대문구 정릉천동로 16,50.0,20.0,0.0,26.0,43.0,26.0
1076,서울특별시 동대문구 정릉천동로 36,70.0,20.0,0.0,23.0,43.0,27.0
1077,서울특별시 동대문구 정릉천동로 58,70.0,20.0,0.0,28.0,50.0,35.0
1078,서울특별시 동대문구 정릉천동로 80,50.0,20.0,40.0,23.0,45.0,31.0
1079,서울특별시 동대문구 정릉천동로 90,50.0,20.0,40.0,22.0,41.0,22.0
1080,서울특별시 동대문구 제기로 131,0.0,20.0,80.0,14.0,48.0,7.0
1081,서울특별시 동대문구 천장산로11길 22,0.0,20.0,20.0,9.0,26.0,6.0
1082,서울특별시 동대문구 천호대로47길 62,0.0,30.0,60.0,12.0,40.0,12.0
1083,서울특별시 동대문구 천호대로55길 11,50.0,30.0,80.0,12.0,34.0,16.0
1084,서울특별시 동대문구 한빛로 73,20.0,30.0,60.0,22.0,53.0,19.0
1085,서울특별시 동대문구 한천로 224,0.0,30.0,80.0,8.0,33.0,21.0
1086,서울특별시 동대문구 한천로 248,0.0,30.0,120.0,8.0,20.0,6.0
1087,서울특별시 동대문구 한천로 248,0.0,30.0,120.0,8.0,20.0,6.0
1088,서울특별시 동대문구 한천로 300,0.0,10.0,120.0,11.0,10.0,11.0
1089,서울특별시 동대문구 한천로 42,0.0,30.0,20.0,25.0,48.0,34.0
1090,서울특별시 동대문구 한천로11길 10-1,0.0,50.0,20.0,11.0,35.0,25.0
1091,서울특별시 동대문구 한천로37길 33,0.0,40.0,20.0,7.0,31.0,22.0
1092,서울특별시 동대문구 한천로55길 9,20.0,20.0,0.0,10.0,13.0,15.0
1093,서울특별시 동대문구 한천로58길 107,50.0,30.0,20.0,8.0,8.0,7.0
1094,서울특별시 동대문구 한천로58길 139,20.0,30.0,0.0,8.0,9.0,7.0
1095,서울특별시 동대문구 한천로58길 181,20.0,30.0,20.0,6.0,12.0,7.0
1096,서울특별시 동대문구 한천로58길 47,50.0,20.0,20.0,8.0,8.0,7.0
1097,서울특별시 동대문구 한천로63길 10,20.0,10.0,40.0,11.0,20.0,16.0
1098,서울특별시 동대문구 홍릉로10길 48,0.0,20.0,100.0,18.0,34.0,31.0
1099,서울특별시 동대문구 황물로15길 25,20.0,30.0,40.0,28.0,48.0,60.0
1100,서울특별시 동대문구 회기로26길 15,60.0,10.0,80.0,29.0,148.0,20.0
1101,서울특별시 동대문구 회기로5길 100,0.0,10.0,60.0,6.0,12.0,0.0
1102,서울특별시 동대문구 휘경로 60,20.0,10.0,0.0,13.0,49.0,28.0
1103,서울특별시 동작구 남부순환로255길 21,20.0,40.0,60.0,13.0,35.0,33.0
1104,서울특별시 동작구 노량진로23가길 23,50.0,20.0,40.0,7.0,15.0,4.0
1105,서울특별시 동작구 노량진로24길 2,100.0,40.0,60.0,5.0,8.0,4.0
1106,서울특별시 동작구 노량진로32길 156,20.0,40.0,60.0,6.0,20.0,4.0
1107,서울특별시 동작구 동작대로29길 110,0.0,50.0,80.0,23.0,63.0,55.0
1108,서울특별시 동작구 동작대로29길 118,0.0,50.0,100.0,12.0,34.0,22.0
1109,서울특별시 동작구 동작대로29길 119,0.0,40.0,60.0,11.0,22.0,14.0
1110,서울특별시 동작구 동작대로29길 195,0.0,20.0,60.0,5.0,2.0,0.0
1111,서울특별시 동작구 동작대로39가길 55,0.0,40.0,80.0,5.0,22.0,4.0
1112,서울특별시 동작구 동작대로39길 22,0.0,40.0,60.0,9.0,58.0,9.0
1113,서울특별시 동작구 동작대로43길 36,0.0,40.0,40.0,4.0,32.0,7.0
1114,서울특별시 동작구 등용로 127,20.0,30.0,40.0,7.0,33.0,8.0
1115,서울특별시 동작구 등용로 37,0.0,60.0,120.0,6.0,24.0,20.0
1116,서울특별시 동작구 등용로 37,0.0,60.0,120.0,6.0,24.0,20.0
1117,서울특별시 동작구 등용로14길 34,0.0,30.0,80.0,10.0,36.0,8.0
1118,서울특별시 동작구 만양로 19,0.0,40.0,20.0,21.0,58.0,46.0
1119,서울특별시 동작구 만양로 19,0.0,40.0,20.0,21.0,58.0,46.0
1120,서울특별시 동작구 만양로 26,0.0,40.0,60.0,15.0,54.0,31.0
1121,서울특별시 동작구 만양로 26,0.0,40.0,60.0,15.0,54.0,31.0
1122,서울특별시 동작구 만양로 6,50.0,50.0,0.0,16.0,65.0,42.0
1123,서울특별시 동작구 만양로 84,40.0,40.0,40.0,22.0,111.0,17.0
1124,서울특별시 동작구 만양로8길 50,0.0,40.0,20.0,21.0,89.0,17.0
1125,서울특별시 동작구 매봉로 123,20.0,40.0,60.0,14.0,48.0,10.0
1126,서울특별시 동작구 매봉로 134,20.0,60.0,80.0,8.0,21.0,6.0
1127,서울특별시 동작구 매봉로 156,50.0,20.0,60.0,6.0,13.0,4.0
1128,서울특별시 동작구 매봉로 99,0.0,40.0,60.0,14.0,46.0,19.0
1129,서울특별시 동작구 매봉로 99,0.0,40.0,60.0,14.0,46.0,19.0
1130,서울특별시 동작구 보라매로 70,20.0,50.0,0.0,23.0,39.0,54.0
1131,서울특별시 동작구 보라매로 83,20.0,50.0,40.0,23.0,48.0,55.0
1132,서울특별시 동작구 보라매로5가길 16,0.0,30.0,0.0,27.0,69.0,40.0
1133,서울특별시 동작구 보라매로5길 43,0.0,30.0,0.0,25.0,62.0,38.0
1134,서울특별시 동작구 보라매로5길 5,0.0,40.0,40.0,27.0,66.0,40.0
1135,서울특별시 동작구 사당로 90,0.0,10.0,60.0,7.0,12.0,2.0
1136,서울특별시 동작구 사당로13길 31,50.0,40.0,60.0,16.0,58.0,49.0
1137,서울특별시 동작구 사당로16길 96,0.0,40.0,40.0,7.0,19.0,7.0
1138,서울특별시 동작구 사당로16다길 57,50.0,40.0,60.0,11.0,46.0,43.0
1139,서울특별시 동작구 사당로16아길 43,20.0,40.0,60.0,9.0,20.0,33.0
1140,서울특별시 동작구 사당로17길 111,20.0,50.0,60.0,12.0,41.0,28.0
1141,서울특별시 동작구 사당로17길 52,20.0,40.0,60.0,13.0,42.0,46.0
1142,서울특별시 동작구 사당로23바길 9,0.0,40.0,60.0,9.0,19.0,3.0
1143,서울특별시 동작구 사당로27길 130,0.0,50.0,60.0,9.0,12.0,9.0
1144,서울특별시 동작구 사당로27길 181,0.0,30.0,60.0,11.0,7.0,3.0
1145,서울특별시 동작구 사당로27길 190,0.0,30.0,60.0,8.0,4.0,2.0
1146,서울특별시 동작구 사당로2가길 173,0.0,30.0,80.0,7.0,23.0,10.0
1147,서울특별시 동작구 사당로2가길 188,0.0,30.0,100.0,7.0,22.0,7.0
1148,서울특별시 동작구 사당로2길 2-32,0.0,20.0,60.0,14.0,27.0,4.0
1149,서울특별시 동작구 사당로9가길 82,0.0,30.0,60.0,10.0,26.0,9.0
1150,서울특별시 동작구 상도로 107,20.0,40.0,40.0,21.0,40.0,73.0
1151,서울특별시 동작구 상도로 320,20.0,50.0,0.0,15.0,49.0,34.0
1152,서울특별시 동작구 상도로 346-1,50.0,20.0,20.0,14.0,35.0,27.0
1153,서울특별시 동작구 상도로 346-2,0.0,30.0,80.0,5.0,15.0,9.0
1154,서울특별시 동작구 상도로 407,20.0,20.0,100.0,17.0,32.0,4.0
1155,서울특별시 동작구 상도로15길 131,50.0,60.0,40.0,18.0,44.0,47.0
1156,서울특별시 동작구 상도로30길 39,50.0,60.0,20.0,24.0,44.0,64.0
1157,서울특별시 동작구 상도로30길 39,50.0,60.0,20.0,24.0,44.0,64.0
1158,서울특별시 동작구 상도로31길 19,20.0,40.0,20.0,23.0,54.0,46.0
1159,서울특별시 동작구 상도로34길 42,50.0,50.0,40.0,20.0,52.0,45.0
1160,서울특별시 동작구 상도로53길 8,0.0,50.0,20.0,13.0,53.0,29.0
1161,서울특별시 동작구 상도로55길 47,0.0,20.0,40.0,14.0,26.0,1.0
1162,서울특별시 동작구 상도로60길 20,20.0,40.0,80.0,13.0,32.0,12.0
1163,서울특별시 동작구 서달로 123,0.0,20.0,80.0,17.0,54.0,28.0
1164,서울특별시 동작구 서달로 150,20.0,20.0,80.0,19.0,80.0,40.0
1165,서울특별시 동작구 서달로 83,0.0,30.0,40.0,5.0,3.0,0.0
1166,서울특별시 동작구 서달로 91,0.0,20.0,80.0,16.0,35.0,10.0
1167,서울특별시 동작구 서달로1길 17,0.0,30.0,40.0,10.0,8.0,0.0
1168,서울특별시 동작구 솔밭로 65,20.0,40.0,60.0,5.0,19.0,7.0
1169,서울특별시 동작구 신대방1가길 38,0.0,30.0,80.0,16.0,29.0,34.0
1170,서울특별시 동작구 신대방1나길 45,20.0,30.0,40.0,16.0,37.0,29.0
1171,서울특별시 동작구 신대방길 85,0.0,30.0,80.0,22.0,35.0,55.0
1172,서울특별시 동작구 알마타길 58,20.0,20.0,140.0,7.0,30.0,5.0
1173,서울특별시 동작구 양녕로 170,0.0,50.0,40.0,6.0,15.0,9.0
1174,서울특별시 동작구 양녕로23길 9,0.0,40.0,20.0,4.0,14.0,6.0
1175,서울특별시 동작구 여의대방로 22,20.0,40.0,100.0,15.0,31.0,51.0
1176,서울특별시 동작구 여의대방로 28,0.0,40.0,140.0,17.0,27.0,49.0
1177,서울특별시 동작구 여의대방로 8,0.0,40.0,120.0,19.0,26.0,57.0
1178,서울특별시 동작구 여의대방로10길 100,20.0,30.0,100.0,6.0,18.0,10.0
1179,서울특별시 동작구 여의대방로10길 13,0.0,40.0,100.0,8.0,20.0,15.0
1180,서울특별시 동작구 여의대방로10길 14,0.0,40.0,120.0,11.0,25.0,36.0
1181,서울특별시 동작구 여의대방로10길 38,0.0,40.0,120.0,15.0,26.0,45.0
1182,서울특별시 동작구 여의대방로10길 59,0.0,40.0,100.0,7.0,15.0,16.0
1183,서울특별시 동작구 여의대방로22아길 22,20.0,70.0,40.0,20.0,53.0,35.0
1184,서울특별시 동작구 여의대방로24다길 40,70.0,70.0,80.0,17.0,61.0,44.0
1185,서울특별시 동작구 여의대방로44길 10,0.0,40.0,100.0,8.0,24.0,13.0
1186,서울특별시 동작구 여의대방로44길 47,0.0,30.0,140.0,7.0,22.0,6.0
1187,서울특별시 동작구 여의대방로44길 47,0.0,30.0,140.0,7.0,22.0,6.0
1188,서울특별시 동작구 여의대방로44길 9,20.0,40.0,60.0,12.0,34.0,12.0
1189,서울특별시 동작구 여의대방로54길 6,50.0,40.0,40.0,12.0,35.0,14.0
1190,서울특별시 동작구 여의대방로62길 23,70.0,40.0,20.0,8.0,28.0,10.0
1191,서울특별시 동작구 장승배기로 26,20.0,60.0,40.0,12.0,39.0,23.0
1192,서울특별시 동작구 장승배기로10길 100,40.0,60.0,40.0,22.0,56.0,59.0
1193,서울특별시 동작구 장승배기로16길 134,40.0,40.0,40.0,29.0,114.0,24.0
1194,서울특별시 동작구 장승배기로4길 9,20.0,60.0,40.0,16.0,49.0,37.0
1195,서울특별시 동작구 현충로 119,20.0,20.0,20.0,10.0,35.0,32.0
1196,서울특별시 동작구 현충로 151,0.0,20.0,20.0,6.0,19.0,10.0
